stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,platform_code,level_id
de:09162:312,,Georg-Brauchle-Ring,,48.177192000000,11.529068000000,1,,0,,
de:09162:340,,Petuelring,,48.175694000000,11.565872000000,1,,0,,
de:09162:350,,Olympiazentrum,,48.179354000000,11.555919000000,1,,0,,
de:09162:360,,Olympia-Einkaufszentrum,,48.182199000000,11.530029000000,1,,0,,
de:09162:370,,Moosacher St.-Martins-Platz,,48.181864000000,11.518594000000,1,,0,,
de:09162:380,,Oberwiesenfeld,,48.186003000000,11.547654000000,1,,0,,
de:09162:400,,Scheidplatz,,48.171537000000,11.572933000000,1,,0,,
de:09162:430,,Kieferngarten,,48.203075000000,11.613016000000,1,,0,,
de:09162:433,,Parzivalplatz,,48.171776000000,11.585923000000,1,,0,,
de:09162:434,,Potsdamer Straße,,48.167307000000,11.586228000000,1,,0,,
de:09184:460,,"Garching, Forschungszentrum",,48.264861000000,11.671227000000,1,,0,,
de:09162:470_G,,Fröttmaning,,48.211809000000,11.616672000000,1,,0,,
de:09184:480,,Garching-Hochbrück,,48.247229000000,11.630829000000,1,,0,,
de:09184:490,,Garching,,48.249419000000,11.652506000000,1,,0,,
de:09162:500,,Münchner Freiheit,,48.161962000000,11.586497000000,1,,0,,
de:09162:510,,Dietlindenstraße,,48.167151000000,11.590890000000,1,,0,,
de:09162:520,,Nordfriedhof,,48.173100000000,11.596909000000,1,,0,,
de:09162:530,,Alte Heide,,48.178941000000,11.602964000000,1,,0,,
de:09162:540,,Studentenstadt,,48.183673000000,11.607895000000,1,,0,,
de:09162:556,,Regina-Ullmann-Straße,,48.169889000000,11.635114000000,1,,0,,
de:09162:570,,Prinzregentenplatz,,48.139212000000,11.606970000000,1,,0,,
de:09162:580,,Max-Weber-Platz,,48.135693000000,11.598355000000,1,,0,,
de:09162:601,,Fritz-Meyer-Weg,,48.172387000000,11.636632000000,1,,0,,
de:09162:632,,Prinz-Eugen-Park,,48.162472000000,11.629203000000,1,,0,,
de:09162:633,,Schlösselgarten,,48.158726000000,11.628997000000,1,,0,,
de:09162:637,,Taimerhofstraße,,48.166804000000,11.630865000000,1,,0,,
de:09162:650,,Effnerplatz,,48.152104000000,11.613267000000,1,,0,,
de:09162:651,,Arabellastraße,,48.153543000000,11.618585000000,1,,0,,
de:09162:653,,Cosimabad,,48.153603000000,11.629401000000,1,,0,,
de:09162:655,,Arabellapark/Klinikum Bogenh.,,48.153753000000,11.623373000000,1,,0,,
de:09162:662,,Einsteinstraße,,48.136874000000,11.614678000000,1,,0,,
de:09162:670,,Arabellapark,,48.153279000000,11.620427000000,1,,0,,
de:09162:680,,Richard-Strauss-Straße,,48.148532000000,11.616600000000,1,,0,,
de:09162:740,,Milbertshofen,,48.180953000000,11.573158000000,1,,0,,
de:09162:750,,Frankfurter Ring,,48.186835000000,11.572699000000,1,,0,,
de:09162:760,,Am Hart,,48.195950000000,11.571819000000,1,,0,,
de:09162:770,,Harthof,,48.204715000000,11.569394000000,1,,0,,
de:09162:780,,Dülferstraße,,48.212492000000,11.562908000000,1,,0,,
de:09162:790,,Hasenbergl,,48.213408000000,11.555029000000,1,,0,,
de:09162:800_G,,Riem,,48.143384000000,11.679015000000,1,,0,,
de:09162:901,,Ampfingstraße,,48.130974000000,11.615711000000,1,,0,,
de:09162:902,,Schlüsselbergstraße,,48.129721000000,11.623041000000,1,,0,,
de:09162:903,,Baumkirchner Straße,,48.128378000000,11.630254000000,1,,0,,
de:09162:904,,Mutschellestraße,,48.126669000000,11.638267000000,1,,0,,
de:09162:910_G,,Berg am Laim,,48.134020000000,11.633129000000,1,,0,,
de:09162:920_G,,Trudering,,48.125710000000,11.662297000000,1,,0,,
de:09162:970,,Otto-Hahn-Ring,,48.092228000000,11.649020000000,1,,0,,
de:09162:1000_G,,Perlach,,48.093452000000,11.630973000000,1,,0,,
de:09162:1001,,Anzinger Straße,,48.121218000000,11.605641000000,1,,0,,
de:09162:1003,,Ramersdorf,,48.115419000000,11.613393000000,1,,0,,
de:09162:1010_G,,Neuperlach Süd,,48.088952000000,11.645104000000,1,,0,,
de:09162:1030,,Neuperlach Zentrum,,48.101203000000,11.646155000000,1,,0,,
de:09162:1040,,Quiddestraße,,48.108222000000,11.646676000000,1,,0,,
de:09162:1070,,Karl-Preis-Platz,,48.117938000000,11.608425000000,1,,0,,
de:09162:1105,,Ostfriedhof,,48.119048000000,11.583659000000,1,,0,,
de:09162:1106,,St.-Martins-Platz,,48.117230000000,11.588402000000,1,,0,,
de:09162:1107,,Werinherstraße,,48.114957000000,11.592480000000,1,,0,,
de:09162:1108,,Chiemgaustraße,,48.106716000000,11.596325000000,1,,0,,
de:09162:1109,,Schwanseestraße,,48.103147000000,11.596999000000,1,,0,,
de:09162:1110,,Giesing,,48.111005000000,11.595714000000,1,,0,,
de:09162:1115,,Tegernseer Landstraße,,48.112246000000,11.576364000000,1,,0,,
de:09162:1117,,Kurzstraße,,48.104635000000,11.569861000000,1,,0,,
de:09162:1118,,Südtiroler Straße,,48.100735000000,11.566636000000,1,,0,,
de:09162:1119,,Tiroler Platz,,48.096212000000,11.563689000000,1,,0,,
de:09162:1120_G,,Fasangarten,,48.093308000000,11.604617000000,1,,0,,
de:09162:1121,,Authariplatz,,48.092024000000,11.562575000000,1,,0,,
de:09162:1122,,Theodolindenplatz,,48.090338000000,11.556979000000,1,,0,,
de:09162:1124,,Menterschwaige,,48.080208000000,11.551805000000,1,,0,,
de:09162:1130,,Harras,,48.116895000000,11.537908000000,1,,0,,
de:09162:1150_G,,Heimeranplatz,,48.133546000000,11.532410000000,1,,0,,
de:09162:1170,,Silberhornstraße,,48.115131000000,11.579715000000,1,,0,,
de:09162:1180,,Candidplatz,,48.111659000000,11.570400000000,1,,0,,
de:09162:1190,,Wettersteinplatz,,48.108270000000,11.575664000000,1,,0,,
de:09162:1200,,St.-Quirin-Platz,,48.104677000000,11.581161000000,1,,0,,
de:09162:1202,,Lautensackstraße,,48.139997000000,11.518360000000,1,,0,,
de:09162:1204,,Agnes-Bernauer-Straße,,48.139349000000,11.511138000000,1,,0,,
de:09162:1206,,Am Lokschuppen,,48.140722000000,11.524253000000,1,,0,,
de:09162:1230,,Kreillerstraße,,48.125776000000,11.646739000000,1,,0,,
de:09162:1250,,Messestadt West,,48.133432000000,11.690756000000,1,,0,,
de:09162:1260_G_G,,Messestadt Ost,,48.133384000000,11.703261000000,1,,0,,
de:09162:1300,,Mittersendling,,48.107796000000,11.536416000000,1,,0,,
de:09162:1310,,Siemenswerke,,48.094550000000,11.532832000000,1,,0,,
de:09162:1312,,Waldfriedhof (Wendeschleife),,48.112276000000,11.502990000000,1,,0,,
de:09162:1330,,Partnachplatz,,48.116973000000,11.526436000000,1,,0,,
de:09162:1340,,Westpark,,48.117932000000,11.516591000000,1,,0,,
de:09162:1430,,Brudermühlstraße,,48.112594000000,11.548723000000,1,,0,,
de:09162:1450,,Obersendling,,48.098204000000,11.535698000000,1,,0,,
de:09162:1460,,Aidenbachstraße,,48.097874000000,11.525161000000,1,,0,,
de:09162:1470,,Machtlfinger Straße,,48.097220000000,11.514075000000,1,,0,,
de:09162:1480,,Forstenrieder Allee,,48.095096000000,11.499370000000,1,,0,,
de:09162:1500,,Fürstenried West,,48.088340000000,11.480936000000,1,,0,,
de:09162:1510,,Holzapfelkreuth,,48.116313000000,11.502397000000,1,,0,,
de:09162:1516,,Ammerseestraße,,48.125830000000,11.502819000000,1,,0,,
de:09162:1520,,Haderner Stern,,48.118394000000,11.488824000000,1,,0,,
de:09162:1530,,Großhadern,,48.114699000000,11.477029000000,1,,0,,
de:09162:1602,,Fürstenrieder Straße,,48.139691000000,11.503125000000,1,,0,,
de:09162:1604,,Agnes-Bernauer-Platz,,48.139859000000,11.496028000000,1,,0,,
de:09162:1606,,Willibaldplatz,,48.140896000000,11.488797000000,1,,0,,
de:09162:1608,,Lohensteinstraße,,48.141645000000,11.481601000000,1,,0,,
de:09162:1612,,Westbad,,48.142275000000,11.475475000000,1,,0,,
de:09162:1614,,Am Knie,,48.145458000000,11.470893000000,1,,0,,
de:09162:1618,,Offenbachstraße,,48.146135000000,11.465692000000,1,,0,,
de:09162:1710_G,,Aubing,,48.156036000000,11.412512000000,1,,0,,
de:09162:1740,,Freiham,,48.139997000000,11.409916000000,1,,0,,
de:09162:1800,,Langwied,,48.163059000000,11.432418000000,1,,0,,
de:09162:1900,,Obermenzing,,48.164221000000,11.478035000000,1,,0,,
de:09162:1910,,Allach,,48.189746000000,11.468109000000,1,,0,,
de:09174:1920,,Karlsfeld,,48.211151000000,11.460670000000,1,,0,,
de:09162:1930,,Untermenzing,,48.177671000000,11.472708000000,1,,0,,
de:09184:2030_G,,Unterföhring,,48.191464000000,11.647260000000,1,,0,,
de:09184:2040_G,,Ismaning,,48.225923000000,11.679078000000,1,,0,,
de:09184:2110_G,,Feldkirchen,,48.151152000000,11.731450000000,1,,0,,
de:09184:2130_G,,Gronsdorf,,48.118382000000,11.699506000000,1,,0,,
de:09184:2200_G,,Neubiberg,,48.076625000000,11.660312000000,1,,0,,
de:09184:2300_G,,Fasanenpark,,48.079470000000,11.607347000000,1,,0,,
de:09184:2330_G,,Furth,,48.034768000000,11.591591000000,1,,0,,
de:09184:2340_G,,Deisenhofen,,48.020248000000,11.584009000000,1,,0,,
de:09184:2350_G,,Sauerlach,,47.973763000000,11.654671000000,1,,0,,
de:09184:2456,,"Grünwald, Derbolfinger Pl.",,48.041616000000,11.523732000000,1,,0,,
de:09184:2458,,"Grünwald, Bavariafilmplatz",,48.067579000000,11.546262000000,1,,0,,
de:09184:2460,,"Grünwald, Robert-Koch-Straße",,48.062717000000,11.545058000000,1,,0,,
de:09184:2462,,"Grünwald, Parkplatz",,48.055140000000,11.540683000000,1,,0,,
de:09184:2464,,"Grünwald, Ludwig-Thoma-Straße",,48.049561000000,11.535572000000,1,,0,,
de:09184:2530_G,,Höllriegelskreuth,,48.043195000000,11.510015000000,1,,0,,
de:09184:2590,,Gräfelfing,,48.119977000000,11.427361000000,1,,0,,
de:09184:2600_G,,Planegg,,48.104977000000,11.414749000000,1,,0,,
de:09178:2660_G,,Neufahrn,,48.320839000000,11.660707000000,1,,0,,
de:09175:4020_G,,Zorneding,,48.088892000000,11.832438000000,1,,0,,
de:09162:5000,,Hauptbahnhof Süd,,48.139259000000,11.559126000000,1,,0,,
de:09188:5360_G,,Gilching-Argelsried,,48.106692000000,11.300716000000,1,,0,,
de:09188:5370,,Neugilching,,48.097976000000,11.288392000000,1,,0,,
de:09188:5380_G,,Weßling,,48.076925000000,11.250519000000,1,,0,,
de:09188:5430_G,,Gauting,,48.070083000000,11.376337000000,1,,0,,
de:09188:5450_G,,Starnberg,,47.996575000000,11.344446000000,1,,0,,
de:09179:6140_G,,Maisach,,48.214767000000,11.257355000000,1,,0,,
de:09179:6200_G,,Buchenau,,48.161477000000,11.225509000000,1,,0,,
de:09179:6250_G,,Germering-Unterpfaffenhofen,,48.129295000000,11.364551000000,1,,0,,
de:09174:6820_G,,Röhrmoos,,48.332289000000,11.445354000000,1,,0,,
